sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
10020,2228,55,22,33,4.88,,
10021,6001,7,3,4,77.81,,
10024,6003,7,2,5,77.81,,
10025,1928.3,5,3,2,143.44,,
10026,6002,4,2,2,42.80,,
10027,1927.3,3,0,3,325.16,,
10030,9283.3,5,2,3,372.73,,
10341,X-10-M,5,3,2,36.62,,
10342,SS-1002,6,6,0,243.92,,
10345,SS-2000,3,1,2,420.73,,
10348,FN-201,5,2,3,355.06,,
10349,BN-202,4,2,2,384.99,,
10350,SP-5-B,0,0,0,866.62,,
10351,F-50,10,8,2,72.69,,
10352,SS-5000,2,0,2,763.25,,
10353,F-50W,8,3,5,72.69,,
10354,B-51,11,2,9,71.48,,
10355,S-53,9,8,1,71.48,,
10357,V-57W.2,6,2,4,74.51,,
10360,HF-742,4,2,2,215.41,,
10361,HF-743,6,4,2,215.41,,
10366,B-80,5,3,2,139.99,,
10367,B-81,2,0,2,154.19,,
10368,F-82,4,3,1,147.53,,
10369,F-83,7,3,4,147.53,,
10373,RU-90,4,2,2,132.07,,
10374,DNB-200,0,0,0,514.45,,
10377,DNP-200,0,0,0,514.45,,
10378,YB-500,0,0,0,1158.00,,
10391,220SW,5,5,0,33.33,,
10394,MMB-84,29,15,14,12.00,,
10442,SP-80-3,0,0,0,2484.30,,
10446,SRA-1,2,1,1,525.00,,
10472,SP-70-3,1,0,1,2484.30,,
10532,X-11Y,6,3,3,44.79,,
10533,FNW-201,4,2,2,355.06,,
10534,HF-742W,1,1,0,215.41,,
10535,HF-743W,5,3,2,215.41,,
10536,F-82W,8,2,6,147.53,,
10537,F-83W,4,3,1,147.53,,
10539,RA-91,2,1,1,71.48,,
10540,RA-93,6,3,3,71.48,,
10541,BN-C,9,3,6,28.50,,
10545,LL-C,0,0,0,34.29,,
10548,N-203-C,5,2,3,26.40,,
10549,NC-20,2,1,1,34.29,,
10550,GM-5-C,3,2,1,54.96,,
10552,010-10117-02,0,0,0,11.69,,
10563,010-10085-00,30,10,20,12.81,,
10578,010-10083-00,2,2,0,16.31,,
10595,390,0,0,0,216.63,,
10596,393,2,0,2,322.37,,
10597,396-1,9,8,1,137.26,,
10599,399-1M,2,2,0,239.94,,
10601,4018,0,0,0,389.59,,
10602,4018-M,2,2,0,412.39,,
10609,4351,5,5,0,72.07,,
10612,476,0,0,0,850.05,,
10618,5018,22,8,14,506.81,,
10627,5206-N,25,12,13,62.64,,
10631,5215,6,5,1,55.85,,
10632,5215-C-X,19,12,7,116.97,,
10636,5225-XT,114,42,72,159.36,,
10637,5226-XT,10,2,8,159.36,,
10640,5230,11,3,8,412.63,,
10648,5911,0,0,0,54.19,,
10658,408-R,5,2,3,15.79,,
10660,410-R,6,5,1,71.78,,
10661,4186-BP,30,7,23,10.65,,
10662,4186-U,3,3,0,9.99,,
10663,4187,35,8,27,38.67,,
10668,4352,15,4,11,33.08,,
10673,4365,29,12,17,19.22,,
10679,5228,4,4,0,174.36,,
10680,5228-4,9,4,5,125.25,,
10682,81-S,3,0,3,53.99,,
10840,2100,5,1,4,46.75,,
10841,2101,4,3,1,40.28,,
10842,2300A,8,2,6,108.17,,
10844,2303A,7,0,7,147.13,,
10850,84-2056-01,8,8,0,126.07,,
11123,740011-1,0,0,0,24.14,,
11161,730000-1,1,1,0,62.09,,
11188,SPC-15RP,12,7,5,22.86,,
11196,SPC-40RP,15,7,8,30.00,,
11197,SPC-5P,23,13,10,13.73,,
11221,MA4054W,0,0,0,48.69,,
11222,MA4055W,0,0,0,52.44,,
11223,MA4055B,0,0,0,47.44,,
11224,MA4056W,7,2,5,56.41,,
11225,MA4056B,0,0,0,56.41,,
11234,MA905W,0,0,0,124.65,,
11235,MB21W,48,25,23,17.59,,
11236,MB21B,23,0,23,17.59,,
11237,MB41W,36,17,19,24.65,,
11238,MB41B,3,3,0,24.65,,
11241,WC-3,22,6,16,19.94,,
11793,525TID-TMD,0,0,0,688.89,,
11794,235DT-PSE,0,0,0,500.00,,
11799,001-410-540,0,0,0,295.45,,
11800,PG500R,0,0,0,805.95,,
11804,520-IHD,3,2,1,181.82,,
11805,AIR-033-270,0,0,0,72.73,,
11806,AIR-033-352,0,0,0,68.18,,
11814,AIR-033-391,0,0,0,227.27,,
11817,525T-BSD,3,1,2,204.44,,
12150,SS-1002W,3,1,2,243.92,,
12151,SS-2000W,4,1,3,420.73,,
12152,SS-5000W,2,1,1,763.25,,
12167,5241-R,11,2,9,82.24,,
12285,MA7060,14,14,0,47.95,,
12542,MA4054B,0,0,0,48.69,,
12743,M81120,4,4,0,790.75,,
12744,M81121,1,1,0,974.17,,
12745,M81105,9,9,0,245.82,,
13034,010-10121-00,0,0,0,17.50,,
13045,X-10-A,6,3,3,36.62,,
13048,5228-1,5,5,0,60.48,,
13049,5228-2,3,3,0,64.63,,
13109,000-159-702,0,0,0,40.91,,
13110,AIR-033-428,0,0,0,45.45,,
13112,525ST-PWC,0,0,0,173.33,,
13113,526ST-MSC,0,0,0,355.56,,
13153,008-526-360,0,0,0,72.73,,
13169,M78713-PZ,0,0,0,104.16,,
13172,P19007,17,5,12,48.73,,
13173,P19001,0,0,0,48.73,,
13174,P19006,0,0,0,48.73,,
13176,5309-R,0,0,0,605.28,,
13253,AIR-033-226,0,0,0,68.18,,
13254,AIR-033-476,0,0,0,68.18,,
13255,AIR-033-073,0,0,0,68.18,,
13256,525STID-MSD,0,0,0,400.00,,
13267,5101,169,69,100,70.49,,
13292,525STID-PWD,2,0,2,173.33,,
13293,520-5PSD,1,1,0,168.89,,
13294,ST-02MSB,0,0,0,190.91,,
13295,ST-02PSB,0,0,0,118.18,,
13298,CA50/200-12M,0,0,0,871.11,,
13300,525T-BSC,0,0,0,204.44,,
13306,FAX30,0,0,0,1064.78,,
13350,520-BLD,0,0,0,186.67,,
13362,000-041-405,0,0,0,76.36,,
13366,525T-PWD,2,1,1,106.67,,
13374,806-1800,2,1,1,1416.95,,
13390,CA28F-8,0,0,0,986.67,,
13478,526ST-MSC7,0,0,0,440.00,,
13479,YB-600,0,0,0,1384.01,,
13481,ST-01PTB,0,0,0,81.82,,
13483,AIR-033-203,0,0,0,77.27,,
13498,E26019-PZ,0,0,0,229.16,,
13500,A12005,13,0,13,472.49,,
13501,A12004,8,7,1,414.46,,
13544,CA50/200-1T,0,0,0,871.11,,
13560,000-158-002,0,0,0,31.82,,
13561,CA50B-9B,0,0,0,400.00,,
13593,010-10272-00,5,3,2,57.91,,
13598,AIR-033-204,0,0,0,63.64,,
13628,9004E,4,1,3,46.42,,
13629,2001,13,8,5,9.97,,
13630,GPA017,2,0,2,113.64,,
13643,000-159-695,0,0,0,90.00,,
13646,9282.3,4,2,2,155.33,,
13648,300/50/200T,1,1,0,159.99,,
13666,520-PLD,3,0,3,88.89,,
13667,000-135-397,0,0,0,45.45,,
13724,4187HD,64,20,44,44.63,,
13725,4353,0,0,0,28.84,,
13726,5120,9,3,6,82.80,,
13748,808-1800,4,2,2,53.84,,
13759,4357-S,10,10,0,63.94,,
13767,AIR-033-407,0,0,0,81.82,,
13770,AIR-033-333,0,0,0,50.00,,
13775,000-154-036,0,0,0,90.91,,
13776,FAX5,0,0,0,572.73,,
13792,SP-5-C,0,0,0,866.62,,
13827,525-5PWD,0,0,0,106.67,,
13828,000-154-053,0,0,0,111.36,,
13834,CA50B-6B,0,0,0,248.89,,
13846,CA200B-5S,1,1,0,266.67,,
13852,AIR-033-351,0,0,0,31.82,,
13856,P102938,0,0,0,44.47,,
13861,CA50B-6G,0,0,0,391.11,,
13876,4125,10,7,3,12.59,,
13877,7234,5,5,0,28.08,,
13878,7208,11,8,3,12.16,,
13879,9353,10,8,2,28.96,,
13880,8013,5,2,3,29.85,,
13881,1002,17,14,3,13.80,,
13882,8031,15,9,6,7.05,,
13902,E66008,0,0,0,174.98,,
13934,8067,5,1,4,29.53,,
13935,8030,0,0,0,7.05,,
13936,8039,10,4,6,29.53,,
13937,8065,7,2,5,15.33,,
13938,2304,0,0,0,9.65,,
13940,2305,0,0,0,10.71,,
13941,2701,10,9,1,12.70,,
13942,2709,20,4,16,10.03,,
13943,2710,9,4,5,11.48,,
13944,2301,34,10,24,12.87,,
13945,2303,47,10,37,16.75,,
13947,2302,14,4,10,20.01,,
13948,2105,8,8,0,42.05,,
13950,2003,8,0,8,9.97,,
13951,2002,15,13,2,9.97,,
13952,2103,9,6,3,18.92,,
13953,2104,0,0,0,82.66,,
13954,2708,9,6,3,17.66,,
13955,2506,32,7,25,6.24,,
13956,2508,27,0,27,7.29,,
13957,2510,53,18,35,8.27,,
13958,2512,0,0,0,9.49,,
13959,9217,53,28,25,2.99,,
13960,1001,12,2,10,13.32,,
13961,1003,41,25,16,15.25,,
13967,5018,3,2,1,26.54,,
13969,5005,0,0,0,19.43,,
13971,8068,2,1,1,482.22,,
13972,8082,2,1,1,379.47,,
13974,8080,0,0,0,178.20,,
13975,8079,0,0,0,86.92,,
13976,8051,0,0,0,205.96,,
13979,8061,3,1,2,173.68,,
13980,8081,2,0,2,306.27,,
13981,8015,1,0,1,87.57,,
13984,B-51W,2,1,1,71.48,,
13993,FN-203,2,2,0,371.76,,
13994,FNW-203,2,1,1,371.76,,
14021,520-5MSD,1,0,1,293.33,,
14037,5400-XT,11,3,8,151.76,,
14038,5401-XT,10,0,10,151.76,,
14042,5420-XT,8,5,3,120.24,,
14043,5421-XT,5,0,5,120.24,,
14065,010-10314-00,0,0,0,7.42,,
14066,010-10267-00,0,0,0,7.90,,
14067,D284,1,1,0,42.60,,
14068,D285,0,0,0,51.13,,
14069,D286,0,0,0,51.13,,
14070,D287,0,0,0,59.65,,
14071,D288,0,0,0,89.48,,
14073,D244,1,1,0,38.34,,
14085,M78717,0,0,0,183.32,,
14086,M78716,0,0,0,195.82,,
14100,528-VW,12,1,11,181.79,,
14106,531-AW,4,4,0,201.32,,
14125,2702,44,13,31,16.47,,
14165,7202,26,21,5,12.16,,
14166,7206,9,4,5,12.16,,
14177,5133,20,12,8,18.99,,
14235,SK135,0,0,0,181.81,,
14258,82-0123-01,0,0,0,126.07,,
14259,2404,24,23,1,3.35,,
14260,2406,5,0,5,4.59,,
14365,"307/50/200T 8P",1,1,0,154.99,,
14489,ARP11,0,0,0,590.91,,
14491,000-154-049,0,0,0,127.27,,
14494,000-154-052,0,0,0,281.82,,
14495,235DST-PWE,0,0,0,481.82,,
14497,010-10231-01,6,0,6,17.60,,
14521,000-144-463,0,0,0,59.09,,
14525,4700,0,0,0,20.48,,
14526,4700-1,4,0,4,33.30,,
14527,4700-2,7,4,3,45.49,,
14533,4190,1,0,1,36.95,,
14538,4710,23,22,1,15.01,,
14541,4720,9,6,3,19.73,,
14561,2011,26,10,16,6.65,,
14562,2101,11,6,5,18.92,,
14563,2102,10,6,4,18.92,,
14566,4100,14,14,0,2.65,,
14567,4126,4,0,4,13.57,,
14569,5015,8,3,5,31.25,,
14572,8086,0,0,0,1344.14,,
14573,8084,1,1,0,763.27,,
14574,8076,3,2,1,481.43,,
14575,8074,4,2,2,398.56,,
14576,8097,5,2,3,216.35,,
14577,8096,3,2,1,225.73,,
14578,8261,6,3,3,159.19,,
14579,8262,4,2,2,94.91,,
14580,9001E,9,6,3,35.23,,
14581,8184,0,0,0,763.38,,
14582,2402,18,12,6,2.73,,
14583,2408,0,0,0,5.32,,
14584,2410,19,9,10,7.20,,
14585,2502,19,4,15,3.61,,
14586,2504,23,0,23,4.49,,
14587,2602,14,6,8,6.18,,
14588,2604,14,6,8,8.81,,
14589,2608,12,6,6,16.67,,
14590,2610,12,7,5,19.20,,
14592,9216,28,14,14,2.99,,
14594,9218,18,7,11,2.99,,
14597,7218,13,4,9,12.16,,
14599,7226,0,0,0,12.16,,
14600,7230,14,4,10,12.16,,
14601,7233,7,3,4,28.08,,
14602,7235,11,6,5,28.08,,
14603,7260,0,0,0,28.08,,
14604,7238,15,8,7,28.08,,
14605,7240,4,0,4,28.08,,
14606,7242,11,5,6,28.08,,
14607,010-10300-00,0,0,0,24.49,,
14672,V-57.2,7,4,3,74.51,,
14673,K-TD.2,3,2,1,33.95,,
14768,8033,21,7,14,2.25,,
14769,8022,5,2,3,59.71,,
14771,8232,7,5,2,10.24,,
14847,8263,5,3,2,33.84,,
14882,AG226,0,0,0,349.08,,
14883,AG126,0,0,0,359.99,,
14884,TP125,0,0,0,145.44,,
14907,5235-XT,4,4,0,144.19,,
14908,4006,6,5,1,22.31,,
14909,414,11,6,5,7.84,,
14911,4188-SL,12,2,10,55.45,,
14934,SU-1,3,2,1,35.29,,
14941,ANCHORMAX,3,1,2,686.64,,
14960,CMP460,198,77,121,44.04,,
14968,22040A,4,2,2,464.22,,
15022,NET-DWN-CBL,0,0,0,54.55,,
15023,010-10305-01,0,0,0,12.59,,
15028,D031,0,0,0,76.69,,
15111,235DHT-MSE,0,0,0,627.27,,
15112,235DHT-LMSE,0,0,0,736.36,,
15125,000-159-686,1,1,0,45.45,,
15126,000-030-097,0,0,0,77.27,,
15198,FPHRC1002000C00,16,6,10,111.08,,
15204,FP900UB00000A00,1,1,0,21.79,,
15231,E66023,0,0,0,74.99,,
15232,M81131,0,0,0,2083.32,,
15243,"TRAWLPLOT 12",0,0,0,1959.30,,
15266,E66054,0,0,0,170.44,,
15273,4079,7,6,1,11.19,,
15274,4184,64,9,55,6.96,,
15278,4078-50,0,0,0,36.80,,
15307,PL-258-G,7,0,7,11.12,,
15309,PL-259-58-G,16,2,14,9.64,,
15310,PL-259-CP-G,81,64,17,10.84,,
15311,PL-259-G,25,10,15,9.64,,
15317,PL-258-CP-G,15,10,5,15.97,,
15368,710161-1,0,0,0,75.89,,
15371,E66014,0,0,0,229.16,,
15374,PL-259-8X-G,28,11,17,9.64,,
15404,E22078,6,6,0,489.12,,
15499,700030-1,5,0,5,25.51,,
15502,E26030,0,0,0,99.99,,
15512,SRC-35,7,3,4,40.71,,
15513,SRC-50,0,0,0,55.24,,
15554,MR50W,16,7,9,24.71,,
15555,MR60W,10,10,0,30.56,,
15556,MR690,7,4,3,60.33,,
15599,802-1500,7,3,4,519.88,,
15665,6510USB,5,2,3,187.50,,
15685,010-10454-00,0,0,0,9.89,,
15701,2110A,6,2,4,28.60,,
15706,2111A,10,4,6,23.98,,
15841,E12093,0,0,0,615.48,,
15853,710166-1,1,1,0,291.48,,
15856,M81130,2,1,1,1795.82,,
15871,GP1060,0,0,0,349.08,,
15965,M81132,0,0,0,2149.99,,
16015,GP1061,0,0,0,363.62,,
16019,010-00351-00,22,5,17,202.49,,
16024,CT-100,4,0,4,19.06,,
16081,8197,0,0,0,216.35,,
16082,8072,9,6,3,15.52,,
16087,8066,25,6,19,2.25,,
16088,9003E,10,10,0,32.94,,
16105,S-53G,6,4,2,71.48,,
16136,PP5050,0,0,0,356.35,,
16137,PP5051,0,0,0,370.90,,
16152,240SW,19,9,10,39.13,,
16154,PP5061,0,0,0,399.99,,
16208,N108000,0,0,0,443.18,,
16209,N128000,0,0,0,446.02,,
16210,FP900DB00000A00,1,1,0,21.79,,
16211,DA645G,0,0,0,20.44,,
16213,N129000,0,0,0,451.70,,
16214,N189000,0,0,0,517.05,,
16215,N121100,0,0,0,491.48,,
16216,N141100,0,0,0,502.84,,
16218,N188000,3,0,3,447.99,,
16219,12700UNIV,9,4,5,289.77,,
16220,12641-12,0,0,0,78.75,,
16221,12701-12,5,3,2,72.99,,
16222,12612,6,4,2,15.75,,
16223,12728,333,147,186,4.50,,
16224,12727,4,0,4,105.00,,
16227,2900BWL,0,0,0,303.75,,
16228,2900WBL,0,0,0,303.75,,
16251,GP1040,1,1,0,319.99,,
16253,GP1050,0,0,0,312.72,,
16254,GP1051,0,0,0,327.26,,
16260,GP1170,0,0,0,370.90,,
16267,GP2050,1,1,0,312.72,,
16268,GP2051,0,0,0,327.26,,
16269,GP2060,0,0,0,349.08,,
16270,GP2061,0,0,0,363.62,,
16276,GP2170,0,0,0,370.90,,
16286,396-1-AIS,6,0,6,149.63,,
16386,9093,0,0,0,399.99,,
16387,8369,0,0,0,427.51,,
16435,010-10380-00,11,6,5,7.14,,
16507,5025,77,69,8,32.73,,
16508,5026,83,51,32,42.32,,
16509,2723,6,5,1,24.85,,
16523,809-0915,7,3,4,157.58,,
16532,E55060,0,0,0,34.08,,
16535,E55051,0,0,0,154.16,,
16536,E55052,0,0,0,238.63,,
16537,E55053,0,0,0,51.13,,
16577,E15023,0,0,0,585.15,,
16578,E15024,4,3,1,414.46,,
16600,P77746,3,1,2,877.81,1067.00,
16601,P77741,7,6,1,746.15,1027.00,
16602,P77736,6,5,1,703.71,934.00,
16604,P77727,6,4,2,637.86,787.00,
16607,P77712,25,12,13,477.35,610.00,
16608,P77912,24,8,16,522.98,653.00,
16609,P77915,4,4,0,761.37,950.00,
16610,P77726,3,3,0,629.09,,
16710,MR50B,21,12,9,24.71,,
16755,P77099,0,0,0,760.78,,
16790,010-10552-00,6,1,5,45.49,,
16791,010-10551-00,15,10,5,34.99,,
16850,129E,0,0,0,525.72,,
16851,189E,0,0,0,565.50,,
16852,249E,0,0,0,585.78,,
16853,309E,0,0,0,611.06,,
16854,369E,0,0,0,629.89,,
16855,429E,0,0,0,661.67,,
16856,549E,0,0,0,805.78,,
16857,1212E,0,0,0,566.22,,
16858,1812E,0,0,0,585.78,,
16859,2412E,0,0,0,605.28,,
16860,3012E,0,0,0,629.89,,
16861,3612E,0,0,0,661.67,,
16862,4212E,0,0,0,703.61,,
16863,4812E,0,0,0,840.28,,
16864,5412E,0,0,0,978.61,,
16865,489E,0,0,0,703.61,,
16866,6012E,0,0,0,1065.87,,
16867,6612E,0,0,0,1121.94,,
16868,7212E,0,0,0,1211.44,,
16869,129,0,0,0,459.22,,
16870,189,0,0,0,499.00,,
16871,249,0,0,0,519.22,,
16872,309,0,0,0,544.56,,
16873,369,0,0,0,563.33,,
16875,429,0,0,0,595.17,,
16876,549,0,0,0,733.22,,
16877,1212,0,0,0,499.72,,
16878,1812,0,0,0,519.22,,
16879,2412,0,0,0,538.72,,
16880,3012,0,0,0,563.33,,
16881,3612,0,0,0,595.17,,
16882,4212,0,0,0,637.11,,
16883,4812,0,0,0,773.78,,
16884,5412,0,0,0,744.80,,
16885,489,0,0,0,695.33,,
16887,6012,0,0,0,911.17,,
16888,6612,0,0,0,1071.78,,
16889,7212,0,0,0,1138.89,,
16890,M80,0,0,0,505.50,,
16891,M120,0,0,0,541.67,,
16892,ST9,0,0,0,613.94,,
16893,ST12,1,0,1,776.67,,
16894,ST16,3,1,2,840.28,,
16897,ES2000,25,9,16,66.56,,
16898,ES2000A,5,2,3,88.94,,
16913,A1101A,81,36,45,71.61,,
16915,A1103,10,7,3,13.78,,
16920,A1113,7,3,4,5.78,,
16921,A1114,12,5,7,6.56,,
16922,A1115,16,10,6,2.10,,
16923,A1200S,19,9,10,71.61,,
16925,AR512,3,1,2,57.89,,
16928,V351HPU1,510,254,256,259.99,,
16929,V351HPU2,5,2,3,277.00,,
16930,VP1135R,12,7,5,41.22,,
16931,VP1135G,8,3,5,41.22,,
16932,T1125-20,13,8,5,27.50,,
16957,P55950,7,7,0,530.60,625.00,
16958,P55750,4,4,0,482.45,540.00,
16968,"578-SW ",2,2,0,237.68,,
17029,DNW-200,0,0,0,514.45,,
17037,E26001-PZ,0,0,0,183.32,,
17039,E66066,0,0,0,83.32,,
17061,526TID-HDD,0,0,0,1244.44,,
17064,010-10603-00,74,47,27,10.48,,
17067,FMB321,36,22,14,9.38,,
17088,CA200B-12H,0,0,0,1511.11,,
17153,010-10570-00,0,0,0,21.99,,
17154,010-10571-00,82,57,25,13.74,,
17185,PSU008,0,0,0,1177.27,,
19000,5001,15,6,9,17.62,,
19005,5138,15,7,8,4.19,,
19006,7198,0,0,0,4.24,,
19007,5139,20,8,12,4.19,,
19008,5140,26,10,16,4.19,,
19009,5141,23,11,12,4.19,,
19010,5142,9,9,0,4.32,,
19011,5143,7,0,7,4.32,,
19012,5101,9,8,1,7.27,,
19013,5102,9,8,1,7.27,,
19014,5103,2,0,2,7.27,,
19015,5104,13,6,7,7.27,,
19016,5105,27,12,15,7.27,,
19018,5107,7,6,1,7.27,,
19019,5112,4,4,0,33.15,,
19020,5113,0,0,0,33.15,,
19021,5114,0,0,0,33.15,,
19022,5115,13,0,13,33.15,,
19023,5116,8,5,3,33.15,,
19024,5117,7,1,6,33.15,,
19025,5118,0,0,0,33.15,,
19026,5119,0,0,0,33.15,,
19027,5120,21,0,21,33.15,,
19028,5121,0,0,0,33.15,,
19041,8023,7,4,3,191.18,,
19042,8025,5,3,2,127.97,,
19045,8054,0,0,0,77.82,,
19046,8053,4,2,2,125.89,,
19047,8058,7,3,4,131.73,,
19048,8059,4,2,2,188.59,,
19049,8027,5,3,2,197.04,,
19050,8043,0,0,0,234.90,,
19051,8032,3,2,1,170.99,,
19052,8029,2,1,1,105.84,,
19053,8077,31,10,21,86.92,,
19057,9002E,18,10,8,38.93,,
19059,7210,21,21,0,12.16,,
19060,7214,7,5,2,12.16,,
19061,7222,27,23,4,12.16,,
20208,2010,11,7,4,6.65,,
20209,2107,4,3,1,124.01,,
20210,2201,9,2,7,16.99,,
20211,2202,11,6,5,16.99,,
20212,2203,24,19,5,18.72,,
20213,2204,9,3,6,18.72,,
20218,2300,48,13,35,14.94,,
20219,2306,4,3,1,4.99,,
20220,2606,8,4,4,14.39,,
20222,2715,20,10,10,2.97,,
20224,2722,31,22,9,22.00,,
20231,3000,1,1,0,66.68,,
20232,3001,6,0,6,76.09,,
20233,3002,7,3,4,69.43,,
20234,3003,6,3,3,79.03,,
20377,4001,82,78,4,4.04,,
20378,4005,11,5,6,3.48,,
20379,4006,13,4,9,3.11,,
20380,4008,16,7,9,1.86,,
20381,4009,17,7,10,1.86,,
20382,4010,28,8,20,1.95,,
20383,4011,24,10,14,1.95,,
20384,4012,39,27,12,2.32,,
20385,4013,36,28,8,2.32,,
20386,4014,0,0,0,2.49,,
20387,4015,41,25,16,2.49,,
20388,4016,12,3,9,3.11,,
20389,4017,5,5,0,3.11,,
20390,4026,15,9,6,18.15,,
20391,4027,9,5,4,22.51,,
20392,4028,10,5,5,59.34,,
20393,4029,0,0,0,95.80,,
20396,4111,14,10,4,3.66,,
20397,4130,3,3,0,24.51,,
20398,4131,4,0,4,24.51,,
20399,4135,30,10,20,2.95,,
20400,4136,8,0,8,2.95,,
20401,4137,14,14,0,2.95,,
20402,4138,26,26,0,3.09,,
20404,4150,29,24,5,4.71,,
20405,4151,26,9,17,4.71,,
20406,4152,23,8,15,4.71,,
20407,4153,18,10,8,4.71,,
20408,4154,15,7,8,4.71,,
20409,4155,10,3,7,11.61,,
20410,4215,9,3,6,11.62,,
20411,4216,4,3,1,12.85,,
20412,4217,18,4,14,16.82,,
20413,4218,11,4,7,11.62,,
20414,4302,1,1,0,42.42,,
20415,4304,4,2,2,67.97,,
20416,4306,11,2,9,95.65,,
20417,4308,8,5,3,134.44,,
20422,4374,6,3,3,83.46,,
20423,4376,0,0,0,103.49,,
20428,5021,65,7,58,2.77,,
20429,5028,13,7,6,28.63,,
20430,5029,8,8,0,36.88,,
20431,5030,8,4,4,30.67,,
20432,5031,5,4,1,38.91,,
20433,5033,5,4,1,26.59,,
20434,5034,6,3,3,34.79,,
20435,5108,13,2,11,7.27,,
20436,5122,5,3,2,15.52,,
20437,5123,2,0,2,15.52,,
20438,5124,7,0,7,15.52,,
20439,5125,11,10,1,15.52,,
20440,5126,1,1,0,15.52,,
20441,5127,16,4,12,15.52,,
20442,5128,5,5,0,15.52,,
20443,5129,11,3,8,15.52,,
20445,5131,0,0,0,18.99,,
20448,5135,2,0,2,18.99,,
20449,5136,75,60,15,18.99,,
20450,5137,2,1,1,18.99,,
20451,5161,10,5,5,28.73,,
20453,5163,22,18,4,28.73,,
20454,5164,10,4,6,15.52,,
20455,5165,3,3,0,15.52,,
20491,5235,52,26,26,1.29,,
20492,5236,30,11,19,1.29,,
20493,5237,59,38,21,1.29,,
20494,5238,50,24,26,1.29,,
20495,5239,26,8,18,1.29,,
20496,5240,30,18,12,1.29,,
20497,5241,21,5,16,1.29,,
20498,5242,2,0,2,1.29,,
20499,5243,27,9,18,1.29,,
20500,5244,16,9,7,1.29,,
20501,5245,28,10,18,1.29,,
20502,5246,8,0,8,1.29,,
20505,6007,7,7,0,29.29,,
20506,6010,3,3,0,36.56,,
20507,6011,17,14,3,36.56,,
20508,6337,4,2,2,182.62,,
20520,7035,9,4,5,59.11,,
20521,7036,14,3,11,59.11,,
20523,7038,12,11,1,59.11,,
20524,7039,16,6,10,59.11,,
20525,7040,8,8,0,59.11,,
20526,7041,4,0,4,59.11,,
20527,7042,2,2,0,59.11,,
20528,7043,6,4,2,59.11,,
20529,7044,10,3,7,59.11,,
20531,7046,33,31,2,59.11,,
20532,7047,11,5,6,59.11,,
20533,7048,18,11,7,59.11,,
20534,7050,9,9,0,3.86,,
20536,7052,0,0,0,3.86,,
20537,7053,25,10,15,3.86,,
20538,7054,21,14,7,3.86,,
20540,7056,60,23,37,3.86,,
20541,7057,4,4,0,3.86,,
20542,7058,7,5,2,3.86,,
20543,7059,0,0,0,3.86,,
20545,7061,27,10,17,3.99,,
20555,7135,12,7,5,59.11,,
20556,7136,32,22,10,59.11,,
20558,7138,12,9,3,59.11,,
20559,7139,12,7,5,59.11,,
20560,7140,2,0,2,59.11,,
20561,7141,0,0,0,59.11,,
20562,7142,4,4,0,59.11,,
20563,7143,7,3,4,59.11,,
20564,7144,22,12,10,59.11,,
20566,7146,2,2,0,59.11,,
20568,7148,7,6,1,59.11,,
20569,7200,7,6,1,12.16,,
20570,7201,11,7,4,12.16,,
20571,7204,13,13,0,12.16,,
20572,7205,9,0,9,12.16,,
20573,7209,5,0,5,12.16,,
20574,7212,18,18,0,12.16,,
20575,7213,13,3,10,12.16,,
20576,7216,17,8,9,12.16,,
20577,7217,7,2,5,12.16,,
20578,7220,1,1,0,12.16,,
20579,7221,10,3,7,12.16,,
20580,7224,0,0,0,12.16,,
20581,7225,8,5,3,12.16,,
20582,7228,3,3,0,12.16,,
20583,7229,7,4,3,12.16,,
20584,7232,8,4,4,28.08,,
20585,7236,7,3,4,28.08,,
20586,7237,5,5,0,28.08,,
20587,7239,12,6,6,28.08,,
20588,7241,2,0,2,28.08,,
20589,7244,0,0,0,30.32,,
20590,7246,7,4,3,30.32,,
20591,7248,0,0,0,30.32,,
20592,7250,0,0,0,30.32,,
20593,7251,0,0,0,72.96,,
20594,7254,8,3,5,72.96,,
20595,7256,6,2,4,72.96,,
20596,7258,4,2,2,72.96,,
20601,7267,0,0,0,96.68,,
20602,7268,0,0,0,96.68,,
20603,7269,3,0,3,96.68,,
20604,7270,3,3,0,124.75,,
20605,7271,7,6,1,124.75,,
20606,7287,0,0,0,94.10,,
20607,7288,0,0,0,94.10,,
20608,7289,0,0,0,94.10,,
20609,7290,2,2,0,94.10,,
20613,7294,9,6,3,28.08,,
20614,7295,8,2,6,28.08,,
20615,7299,0,0,0,12.16,,
20633,7347,11,5,6,12.16,,
20634,7348,2,0,2,28.08,,
20635,7349,13,6,7,28.08,,
20636,7350,5,2,3,30.32,,
20637,7351,10,7,3,30.32,,
20638,7352,0,0,0,30.32,,
20639,7353,10,0,10,30.32,,
20640,7354,7,5,2,30.32,,
20641,7355,3,0,3,30.32,,
20642,7365,1,0,1,72.96,,
20645,7372,5,3,2,236.94,,
20649,7400,12,3,9,15.34,,
20650,7401,8,5,3,15.34,,
20651,7402,24,9,15,15.34,,
20652,7403,29,21,8,15.34,,
20653,7404,0,0,0,15.34,,
20654,7405,15,4,11,15.34,,
20655,7406,16,11,5,15.34,,
20656,7407,1,1,0,15.34,,
20657,7408,13,7,6,15.34,,
